Date,Close,High,Low,Open,Volume
2015-01-01,988.8797607421876,997.2125069761656,987.1121855186742,997.2125069761656,366830
2015-01-02,1002.0491943359376,1006.5166451308746,990.8417768557464,990.9971285117016,925740
2015-01-05,986.82080078125,1009.9932304229714,980.7605701498528,1002.6511118261614,1754242
2015-01-06,950.4403076171876,982.4894052419008,947.8763418703052,982.4894052419008,2423784
2015-01-07,939.213134765625,963.084832013812,935.2312781143556,959.5303345010384,2636332
2015-01-08,949.3524780273438,951.3725232159868,940.3204604018756,948.8085576950808,1565408
2015-01-09,975.9633178710938,978.915663573552,951.761366998948,953.7037371356804,3197642
2015-01-12,974.9527587890624,982.061848894684,963.5122233864874,977.788636735728,1596006
2015-01-13,970.3690795898438,982.99448345694,963.4543188841478,978.95439215638,1468432
2015-01-14,979.7117309570312,983.5382368004229,971.3789847890208,977.4003302256256,1787096
2015-01-15,986.3739013671876,1002.942271636074,980.216553464016,984.004173159359,5009920
2015-01-16,983.67431640625,988.666244813042,965.0858940132648,988.1612096881006,5293830
2015-01-19,975.4580688476562,990.9970265353928,972.3502773101088,985.1699174024916,1135074
2015-01-20,971.3592529296876,982.8386721999155,964.6775228223086,978.9539343651334,2058566
2015-01-21,976.5458984375,979.7313660676782,966.6203693964712,979.7313660676782,2310480
2015-01-22,976.44873046875,979.4399609596464,969.436756598829,977.5947096697868,2113214
2015-01-23,972.5831298828124,983.635191504658,969.6695761243868,976.6232198242648,3150380
2015-01-27,973.9259033203124,978.9666869365034,969.0602637232126,977.9352093547276,2738736
2015-01-28,988.5421752929688,990.6051301886014,974.2565832655556,974.2955463900817,3121980
2015-01-29,990.5082397460938,999.869752113124,978.1495115049424,987.9197567257283,3734392
2015-01-30,966.1411743164062,1002.3220623771635,961.450677309357,996.7557499758044,5817402
2015-02-02,978.6556396484376,981.4777116893442,958.3562215325323,966.1217662800638,3181802
2015-02-03,995.8020629882812,998.4295090647676,975.891898510394,977.662915765942,2345054
2015-02-04,978.6940307617188,1001.037005227442,973.945186488712,999.5967952064816,2245418
2015-02-05,993.525146484375,1008.8227441425446,980.5241889000376,980.9134402652222,4530168
2015-02-06,1002.614013671875,1010.029269778334,992.9216945303028,993.7585467938646,2136416
2015-02-09,978.1495971679688,1000.0255972244815,973.1282931879427,997.0672492003664,2076432
2015-02-10,950.2206420898438,983.3459611696728,947.0482824446568,977.0206284159837,3799054
2015-02-11,957.5189208984376,968.1649784755476,952.5949315807756,955.631109731661,2937522
2015-02-12,958.3948974609376,965.265238829658,952.4977792190872,965.265238829658,3107980
2015-02-13,988.2115478515624,991.7148088779196,957.6553266772256,961.450526122446,4158326
2015-02-16,1006.1366577148438,1010.1070014888536,994.5369513695648,996.483207634476,2364392
2015-02-18,1025.9302978515625,1028.7913333293811,998.5270404174024,1006.2342362682816,2660014
2015-02-19,1043.60205078125,1046.034871019065,1025.6770122626242,1026.0662635006745,2618002
2015-02-20,1041.461181640625,1050.5112730353833,1028.499096249466,1050.5112730353833,1801588
2015-02-23,1049.67431640625,1059.541873334952,1039.6900601313948,1039.6900601313948,1614892
2015-02-24,1052.8275146484375,1062.6561105426506,1042.8042930929528,1048.6430629310992,2199922
2015-02-25,1040.1568603515625,1059.541585814079,1038.463674939364,1054.8705722101963,1767994
2015-02-26,1034.0263671875,1048.1562052452118,1021.9207114657956,1042.8040010591114,1991994
2015-02-27,1036.3232421875,1041.5391716229622,1018.3982007188866,1035.194356392145,2877376
2015-03-02,1039.0672607421875,1054.4621668639634,1032.5084341231352,1043.0765676699182,2176038
2015-03-03,1080.5614013671875,1086.0109185210565,1041.6946285105275,1043.9717861912093,3424308
2015-03-04,1068.883544921875,1094.6130812301396,1057.0697357552554,1085.2320914938775,3862994
2015-03-05,1049.5966796875,1078.4985895608606,1043.6022475043671,1070.4411064207595,2173514
2015-03-09,1030.2703857421875,1043.1156789650531,1015.9459185357318,1027.623457829246,2883174
2015-03-10,1028.6741943359375,1042.512094405016,1010.2042426975142,1031.087532926958,3037052
2015-03-11,1014.6029052734376,1035.3888848419654,1011.1969566997147,1028.4018436314238,2240200
2015-03-12,1019.4683227539062,1021.745385139407,1008.1995200908168,1021.3561339591135,1827636
2015-03-13,1005.1830444335938,1027.6038603285083,1002.3220096166264,1026.84483936647,1586838
2015-03-16,997.37890625,1015.9461794894248,993.369597722993,1006.2927255208098,1556296
2015-03-17,1005.7084350585938,1014.6612138036088,995.607384133127,1005.2413525652626,1267318
2015-03-18,996.23046875,1011.8393906795402,993.2526389387856,1008.5307542440132,1255170
2015-03-19,1010.593505859375,1014.3303556800864,999.6361217479954,1002.7111684520944,2448964
2015-03-20,1016.315673828125,1019.059914529507,1003.8207639808973,1010.4963858359816,1963908
2015-03-23,1018.7289428710938,1024.1201110771551,1014.3888291398962,1018.2813419148,1566608
2015-03-24,1008.6664428710938,1026.455199988883,1005.0853515855364,1023.7304421580436,2394878
2015-03-25,1001.83544921875,1017.502812727659,990.7223065308658,1008.7056960738128,2224858
2015-03-26,978.2271728515624,1006.8760025157786,973.5171955878076,993.8750511912708,3091642
2015-03-27,978.8894653320312,1001.115663834172,974.7244942495008,985.1953191705626,2751776
2015-03-30,998.0985717773438,1000.3367665031958,980.9131668081852,982.8594230915348,1339006
2015-03-31,994.1283569335938,1000.1617521946872,981.3025453688416,1000.1617521946872,2427028
2015-04-01,989.7296752929688,997.8845651914372,981.7889876253204,995.7047201290792,2075758
2015-04-06,991.5399780273438,997.6122420384988,973.1673334033296,995.7049484456246,1568542
2015-04-07,1006.2144775390624,1011.6639950189646,990.2551763479206,997.4368428775258,1886922
2015-04-08,1028.168212890625,1034.045944773603,1008.4916382449608,1009.7177416686338,1652134
2015-04-09,1037.1793212890625,1046.0931359051258,1025.7352787987088,1035.0189580865745,2544450
2015-04-10,1032.9754638671875,1039.6122164238302,1022.9522445757772,1030.9318948854436,1815544
2015-04-13,1033.656494140625,1037.3543802992904,1022.9520868392252,1036.965129124694,1308642
2015-04-15,1022.8548583984376,1056.388811842584,1015.7120607427318,1033.3451594125193,2913934
2015-04-16,1005.3577880859376,1022.5626681786975,1000.9008818732126,1022.5431866167536,3217570
2015-04-17,963.3385009765624,996.48320713869,961.4505943877203,995.3544165184207,9668742
2015-04-20,945.41357421875,966.8612637789796,943.876050593784,965.362703296744,2890722
2015-04-21,944.7320556640624,954.4438531899126,934.5920438454242,945.413245200393,2546032
2015-04-22,951.75830078125,962.6183730016484,937.141896855224,946.4644455938164,4186812
2015-04-23,956.48779296875,965.2654291209326,946.5424028725624,962.229249860108,4342990
2015-04-24,970.4230346679688,978.5778309192164,952.7120993828356,955.7287971511826,3625158
2015-04-27,973.2057495117188,980.912941630938,967.6784019422666,972.9332927010038,2733052
2015-04-28,971.1817626953124,977.0205308077092,955.6506775291506,977.0205308077092,3088298
2015-04-29,968.1846313476562,971.1818468988116,954.0742738526336,966.9000832451494,2019620
2015-04-30,958.9982299804688,969.2355562679392,944.751692076235,965.3430439937708,3738054
2015-05-04,965.94677734375,974.9968718940686,956.4684682642423,969.6251838642388,1890630
2015-05-05,980.0760498046876,987.3160642032844,973.1278787376926,973.5171298891876,3255070
2015-05-06,958.7454223632812,978.9670081575806,955.923350470978,978.9670081575806,3394406
2015-05-07,990.7416381835938,994.0502734550056,955.1056710480416,959.4652655757302,3205028
2015-05-08,983.735107421875,1007.3821181156644,979.4728257353268,996.4830843802551,3003664
2015-05-11,994.9261474609376,997.6703876487225,982.8593592875068,986.7518716015168,2573082
2015-05-12,982.041748046875,998.4292604713196,978.188199440322,996.4830046029545,2467386
2015-05-13,979.122802734375,991.4231833438512,965.5184871283552,991.4231833438512,1863774
2015-05-14,972.8360595703124,980.913021953461,967.2892299818852,980.913021953461,1309050
2015-05-15,977.4682006835938,985.7397894267187,973.517338661458,978.9668559510465,1461454
2015-05-18,981.0689697265624,982.9568766044614,971.9994901735998,978.6167624841734,4507752
