Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
26/09/2017,362.2636108,365.3336424,358.7739467,362.9703898,10564143
27/09/2017,353.0093079,364.737285,351.3970062,364.6931132,18448855
28/09/2017,347.3993835,354.6658585,344.6385548,353.230244,29547622
29/09/2017,344.9477844,350.4694125,344.1526617,349.7405475,16666208
03/10/2017,352.6559753,355.0854858,346.9134586,351.1761891,18345748
04/10/2017,361.7114868,364.4060284,351.4412376,353.0314536,18907611
05/10/2017,364.0525818,365.9520298,361.6230717,364.4280424,10631751
06/10/2017,369.750946,370.7669279,363.3679087,363.986344,12997688
09/10/2017,366.9239197,370.9657617,365.7533362,370.6123574,8850408
10/10/2017,372.4675903,374.2786948,367.0784781,367.0784781,14732024
11/10/2017,371.1202698,379.1818658,369.2870796,373.3951783,15420644
12/10/2017,385.5207825,387.3098012,371.9817284,371.9817284,18642942
13/10/2017,387.1551208,393.449785,385.7857643,388.4140773,21509701
16/10/2017,387.3097839,394.0240811,380.4629417,388.281594,32009221
17/10/2017,386.2275696,390.4902707,383.0691646,387.8398715,13898844
18/10/2017,403.9630432,405.4649154,386.5146635,387.5748173,36671941
19/10/2017,401.9310303,407.2317983,398.8830849,404.5372277,8014767
23/10/2017,415.1167297,417.3033245,401.5776762,403.2562652,27455320
24/10/2017,412.6871643,418.6284535,410.0147091,418.6284535,13857773
25/10/2017,415.1829834,417.8333528,410.5889645,415.2713271,10011782
26/10/2017,418.4960022,423.089992,411.2516132,415.2271972,16840049
27/10/2017,410.7436218,422.6041165,408.9104312,419.6445143,11498547
30/10/2017,416.3314514,417.6787219,411.0748553,412.5767273,7823263
31/10/2017,415.6026611,417.7671405,411.7816786,417.4137658,9504986
01/11/2017,420.7709045,423.0899853,417.7671307,418.650597,17571371
02/11/2017,418.1425781,422.515738,417.1045103,420.8813208,10277678
03/11/2017,417.5683594,422.2727788,415.2934504,422.2727788,4798537
06/11/2017,411.9141235,416.3314548,410.3680797,416.3314548,9757496
07/11/2017,400.5175171,413.0185027,398.9052153,412.2896672,20447574
08/11/2017,392.1688232,400.2083351,390.5344355,398.662291,17752793
09/11/2017,397.7787781,401.9310491,394.0461396,395.2388088,15007224
10/11/2017,390.4239502,397.9775412,388.3699007,397.9775412,13923102
13/11/2017,386.6250916,393.97991,385.8520548,390.9319643,9088619
14/11/2017,391.6829529,395.3493047,385.6312328,386.5146992,12481463
15/11/2017,390.3577271,393.4056432,387.8177576,390.7111018,15272059
16/11/2017,399.2585449,400.2082689,391.1527766,391.1527766,15160866
17/11/2017,402.8144836,408.5569699,401.3125822,405.9286866,12219276
20/11/2017,406.7680359,408.3141095,399.7666213,400.2966835,9231195
21/11/2017,411.9362488,415.072538,408.8220455,409.3963089,13082246
22/11/2017,411.1411438,414.6308077,407.9164815,414.1007161,11058315
23/11/2017,418.3193359,419.600349,409.3300996,411.251634,16031638
24/11/2017,420.1303711,423.8409239,418.4959834,419.6444808,13987125
27/11/2017,420.2407837,422.9574404,416.9940649,418.4297087,10237135
28/11/2017,416.7070007,420.2408369,414.3879198,419.5782592,10153618
29/11/2017,417.8775635,419.6444962,415.6689123,416.0443729,8038351
30/11/2017,407.0772095,415.8676415,406.1716573,415.8676415,20637767
01/12/2017,402.0194397,411.3620505,400.9592859,408.3582765,11114967
04/12/2017,398.264679,403.6537911,396.3873167,403.5212756,10103208
05/12/2017,403.6096497,406.7238532,395.5480815,398.0217638,18306627
06/12/2017,409.3300781,410.94238,401.4451679,401.9752595,24078081
07/12/2017,411.4945984,413.4603047,407.7177873,410.8319912,12095301
08/12/2017,406.834259,413.8798743,405.9729081,412.5105177,12224184
11/12/2017,404.691925,409.0429996,403.5434275,407.47484,10792248
12/12/2017,404.4489136,410.3681173,401.0917651,404.603515,15782031
13/12/2017,404.0292969,408.5791147,402.2844501,405.0231928,9147866
14/12/2017,407.0551758,408.557048,401.4230885,405.9508502,10983157
15/12/2017,406.2821045,412.1129645,405.3765522,411.2515841,24408414
18/12/2017,406.834259,411.9804261,381.0592812,402.8366188,18581421
19/12/2017,409.0208435,409.4846478,406.3925305,407.9827757,8891691
20/12/2017,405.5752869,409.6612998,405.0673107,408.9987222,10443493
21/12/2017,403.2783508,408.1374011,401.9752519,405.7078612,9071450
22/12/2017,406.5692444,407.4527108,401.6660222,404.0293044,10658428
26/12/2017,410.7214966,414.7412522,405.5753295,408.5349314,11596338
27/12/2017,408.0490723,414.1228485,405.9508506,412.1350859,9520350
28/12/2017,408.2478027,412.7534485,405.9949799,408.7116071,15511891
29/12/2017,406.8563843,411.8258645,405.7299727,409.2638384,11089700
01/01/2018,401.8648071,407.5852082,400.8709112,407.5852082,9453202
02/01/2018,402.4831848,406.1937373,400.3849635,403.3003933,9499419
03/01/2018,404.09552,409.0429135,403.3224833,408.6011656,13507800
04/01/2018,406.5250854,407.1876926,404.4931216,405.5753613,9008932
05/01/2018,407.828125,409.4404561,406.5029403,407.1876333,7441284
08/01/2018,410.169342,411.2515816,407.9386051,409.0871024,8827020
09/01/2018,415.6467896,416.9498883,408.1594561,409.992617,14294571
10/01/2018,416.2652283,418.4959652,413.2393687,416.5523452,11727682
11/01/2018,414.2332764,416.3977556,413.0184917,416.0222655,7849171
12/01/2018,419.2027283,420.8813173,414.4541372,416.5523587,15071161
15/01/2018,419.2689819,423.3991671,417.5241647,419.6444721,11120925
16/01/2018,407.6956482,418.6285038,406.3925493,418.6285038,10825151
17/01/2018,408.3803406,410.3681325,400.6500321,409.0429477,13204016
18/01/2018,406.2600098,410.63314,404.2280461,410.3681089,9381821
19/01/2018,411.3841248,412.7534814,407.3201971,407.7177437,9973533
22/01/2018,429.1417236,430.3785648,415.2272087,418.7610449,45700733
23/01/2018,434.3320313,437.7333516,430.6877657,430.6877657,22526810
24/01/2018,426.8667908,433.6694316,425.2323736,433.6694316,14289485
25/01/2018,426.6680603,429.362602,422.3611577,427.5514973,13669901
29/01/2018,426.0495605,431.7037037,423.7525658,426.8005113,9897064
30/01/2018,419.821167,426.6238372,419.2027317,426.6238372,9182956
31/01/2018,424.6360168,426.0495452,415.9118131,419.6444515,12551686
01/02/2018,416.9278259,429.6275847,413.7252788,425.4974289,16524809
02/02/2018,399.4794006,416.9719498,397.9996146,413.0184524,28965593
05/02/2018,398.5076599,403.0795934,389.5184534,394.907566,19191099
06/02/2018,394.0682373,396.6744644,384.7477133,387.3981122,24062503
07/02/2018,395.0842285,399.9432787,393.1406084,398.6843517,15532284
08/02/2018,399.567749,402.2623196,394.1786373,396.6302628,13825894
09/02/2018,396.6082764,398.4414376,391.3737352,392.6989497,11580639
12/02/2018,404.4047546,405.5974239,398.4634648,398.8831268,11877059
14/02/2018,412.4221497,416.3314754,406.834235,407.7177013,22247829
15/02/2018,413.3056335,417.7671075,409.9926275,414.1890999,13363743
16/02/2018,406.9667969,416.3756646,405.553239,415.0504503,9628162
19/02/2018,409.4846497,411.6933007,403.54336,406.8342507,8941900
20/02/2018,406.8784485,410.6110873,405.8624961,410.3681422,8458450
21/02/2018,410.5227051,411.9141475,407.3422441,410.809822,11917390
22/02/2018,408.3140869,411.251603,406.3925527,407.2760191,11196908
23/02/2018,412.6871643,414.3436672,407.6072555,408.7778387,10610664
26/02/2018,414.6528931,417.3916357,413.7252549,414.7854086,8435611
27/02/2018,419.8653564,422.2065232,414.4983299,414.7854469,14021366
28/02/2018,421.6543884,422.7808,416.6407365,417.8554917,56650480
01/03/2018,418.9377136,424.0176232,417.855474,419.534063,8956590
05/03/2018,408.2036438,419.7107331,407.0993182,416.5523579,12325694
06/03/2018,402.350708,413.5485947,399.810768,410.3681335,16019726
07/03/2018,393.0302124,401.6439584,392.2792615,401.6439584,15853546
08/03/2018,402.6157532,403.9630534,394.5983569,396.5198616,13283967
09/03/2018,403.344574,406.1054025,402.4390218,404.1396966,10638527
12/03/2018,410.9423828,412.1792535,405.3103251,406.3925648,8315150
13/03/2018,411.6270447,413.4602351,406.9888833,411.6491306,11148731
14/03/2018,410.3902283,411.7154131,406.0391836,410.2797987,14724464
15/03/2018,402.7703552,410.5669218,401.975262,408.6012157,12711836
16/03/2018,397.5800476,401.8427486,391.3958123,401.5335162,30814962
19/03/2018,395.5701599,400.6058681,394.0240864,397.9996703,12630833
20/03/2018,393.0522766,399.3248554,391.8375214,394.5983501,15192983
21/03/2018,396.1885376,398.5959619,394.5983218,395.2829854,14715126
22/03/2018,401.1579895,402.8365783,395.6805341,395.7909637,22129723
23/03/2018,394.8633728,397.5579142,392.7430653,393.405643,23469999
26/03/2018,398.0438232,399.4573517,394.2449269,394.8854481,13227705
27/03/2018,397.469574,402.3065383,396.2327329,400.7384084,15179544
28/03/2018,389.9159851,395.7247595,388.7233158,395.7026736,19160609
02/04/2018,394.4436951,397.9775604,391.5945523,394.465781,12494499
03/04/2018,397.3591003,398.3088244,391.0423504,393.5823197,13922126
04/04/2018,395.3051147,402.7703631,394.0461876,399.6340736,14214534
05/04/2018,401.1801147,401.9752374,399.1039792,399.8107581,8527915
06/04/2018,402.4169922,405.7299691,399.7666224,401.0918073,9664888
09/04/2018,404.6256104,405.9508246,403.1016523,403.1016523,7813897
10/04/2018,405.089447,408.1153067,403.8084341,405.6857669,8455132
11/04/2018,411.1853333,412.0245983,404.6476941,407.1876635,13140816
12/04/2018,410.2356262,413.7473763,408.2478342,410.7436024,10822592
13/04/2018,414.7192078,415.9781349,410.2356474,412.0025507,12616816
16/04/2018,413.9240417,415.2271701,410.1472608,412.7755444,8934275
17/04/2018,417.1044922,418.4076205,413.4602268,415.2271595,9599816
18/04/2018,414.343689,418.8493347,413.0405607,417.5462359,7360987
19/04/2018,416.2431335,417.4358027,413.0184713,414.8295757,9802587
20/04/2018,409.8822632,416.044413,406.9226903,414.3437674,7326696
23/04/2018,413.4602356,417.1486729,410.147259,410.8098366,7674482
24/04/2018,428.5012207,430.9970186,413.0185456,413.3719499,19921115
25/04/2018,428.6999817,433.691518,425.6299501,430.0914243,14079382
26/04/2018,430.8423462,436.4302315,425.0556581,429.8042784,34096999
27/04/2018,440.0966187,446.5900563,435.3259123,437.2253605,25518647
30/04/2018,425.5195007,438.4622042,424.061771,433.779871,19406069
02/05/2018,429.6717224,432.5429508,426.292459,427.1538393,13381914
03/05/2018,424.7685852,431.9688024,423.7305173,431.9688024,8634812
04/05/2018,421.3893738,426.1379654,419.6445268,425.3207567,8302649
07/05/2018,428.9208374,429.9147334,422.4494854,423.553811,7683268
08/05/2018,427.1980591,433.7798699,426.3587646,431.7920781,10792648
09/05/2018,431.4386902,434.7958387,425.0556819,426.6680132,9831044
10/05/2018,433.4043579,434.9283453,430.3564125,432.8963818,8781584
11/05/2018,436.9824219,437.8879446,431.9025126,433.4485566,8774740
14/05/2018,435.8118286,438.1751107,431.4386981,438.1751107,5642499
15/05/2018,432.4325867,441.7310251,431.4166048,434.2436912,10501479
16/05/2018,422.361084,430.2459934,420.7266964,430.2459934,18840763
17/05/2018,417.5904236,424.0617754,415.8897487,423.7746584,10353948
18/05/2018,412.510498,421.1905006,411.6932895,417.7008367,11440117
21/05/2018,411.4062195,413.3277537,407.3202058,411.1411884,14491208
22/05/2018,409.3742371,412.5767842,408.6012003,412.2013235,11310073
23/05/2018,402.9691162,409.0429212,401.5997302,409.0429212,9991028
24/05/2018,404.5593567,406.8342656,402.0415026,403.7421481,11632489
25/05/2018,406.7459412,407.8944386,403.94097,404.6256336,17782410
28/05/2018,406.5692444,409.4846746,405.5532625,408.5570364,11369679
29/05/2018,405.2661133,409.9263604,403.9188426,407.0551318,17878384
30/05/2018,404.6697998,407.8060892,400.4733566,404.1176517,13105124
31/05/2018,406.9888611,407.4084936,403.9850875,406.8342302,37080158
01/06/2018,411.0527954,413.3497901,405.7078258,406.3925188,19174278
04/06/2018,415.6026611,416.9941037,411.0528431,412.3117702,12250151
05/06/2018,418.6064453,421.8531645,415.6689291,416.4640518,17436812
06/06/2018,421.5880737,422.2948232,416.3977351,418.3192691,9164022
07/06/2018,429.0754089,431.1294585,421.6101615,421.8089348,14999572
08/06/2018,434.8179626,435.7897432,424.3268253,426.8667948,14289325
11/06/2018,434.0670166,441.7089521,432.4767712,436.0327227,15018718
12/06/2018,440.4721069,441.731034,433.0289448,434.3983014,16285583
13/06/2018,442.8353271,444.3372287,437.0928404,441.7310016,12962502
14/06/2018,445.2427979,446.9434433,436.1652188,440.6046069,11997529
15/06/2018,448.0036011,452.1117004,441.3997336,444.3814215,24705890
18/06/2018,448.5999451,450.7644243,444.8231346,445.6182572,12363932
19/06/2018,439.9861755,448.2686315,438.9259924,447.8710554,13881382
20/06/2018,450.2343445,451.8466758,439.4561197,439.9640959,15735681
21/06/2018,455.8443298,457.6333484,451.1398812,452.0896053,22988909
22/06/2018,447.2526855,454.6295899,445.4636669,454.2761856,35370008
25/06/2018,443.6967468,449.0196016,442.7470227,446.7667785,11369371
26/06/2018,432.4325867,444.3814242,430.798199,444.3814242,17649122
27/06/2018,429.4979248,438.191484,428.0971512,435.1231637,19595831
28/06/2018,420.20401,430.6763128,418.1362297,427.7858612,18770484
29/06/2018,432.4328003,433.7891067,422.0049645,422.0494316,17425606
02/07/2018,427.163269,432.3883034,425.5624232,432.3883034,14570004
03/07/2018,431.9214172,435.1009051,427.0521196,429.1198999,11084063
04/07/2018,440.2814941,441.1263991,431.7880371,432.143774,10938521
05/07/2018,428.897583,448.4192118,426.2739637,443.3498119,40946479
06/07/2018,434.7007751,437.1242928,428.8976374,429.0088052,20039239
09/07/2018,443.3942566,444.6838326,437.3465507,438.9474263,11309207
10/07/2018,456.1122437,457.3573527,444.6838675,445.9067429,22846197
11/07/2018,461.9375916,462.8714307,452.6214634,455.8009513,18953870
12/07/2018,481.3035583,488.7075412,463.6273746,464.4055788,52736376
13/07/2018,489.063324,493.1544176,480.2585673,480.4809326,39301408
16/07/2018,478.5687866,493.10995,477.168013,489.0633235,14427529
17/07/2018,485.7504272,487.3512732,475.633861,479.502619,14150770
18/07/2018,485.839386,491.1978224,479.0579423,488.4407719,10241565
19/07/2018,491.30896,495.8224911,483.0823057,486.1728595,11885426
20/07/2018,501.8924255,506.2725254,494.4439464,495.1109828,17538801
23/07/2018,498.1792908,502.4037855,494.977599,502.4037855,12779803
24/07/2018,494.0215759,501.0475591,492.4429338,498.9353412,9775749
25/07/2018,495.8891907,499.3799781,491.0199226,493.5990748,13014255
26/07/2018,493.8881226,498.712983,492.62078,493.6435534,14053674
27/07/2018,502.4260559,505.7834123,494.5551388,497.8235609,14610585
30/07/2018,512.0089722,514.6325913,501.6033703,502.4927126,30344461
31/07/2018,527.3950195,529.351632,510.1190996,511.8311132,30350826
01/08/2018,530.218811,534.9102406,527.1282572,529.3516725,21227054
02/08/2018,519.5464478,529.8409133,518.4792368,529.8409133,13668930
03/08/2018,523.3706665,526.2833517,520.0799811,522.503528,14536058
06/08/2018,530.3300171,531.8418992,522.659231,523.2595075,8785462
07/08/2018,526.5946655,534.2432478,523.3929141,531.3527662,8879612
08/08/2018,541.4915161,543.6259971,526.9503534,526.9503534,17307566
09/08/2018,541.6027832,547.717161,538.9569004,543.1813957,14976885
10/08/2018,535.4882813,540.290908,534.643406,538.5121639,7833494
13/08/2018,528.151062,533.5984326,525.9276467,532.5311624,10211072
14/08/2018,538.3343506,541.26924,526.6391414,529.1738267,11592139
16/08/2018,533.9763794,540.7356192,531.6195626,535.0659129,13086024
17/08/2018,535.288269,540.4688372,533.6429262,537.6228226,8379864
20/08/2018,549.1400757,549.9849509,537.022401,537.1335984,16639535
21/08/2018,554.6096802,556.5218256,545.627085,550.1851129,15923396
23/08/2018,564.5040283,566.5273122,550.6966003,554.2095625,17429373
24/08/2018,568.0837402,569.1732145,560.324019,562.6363689,14550512
27/08/2018,574.3092041,576.2435534,568.6394982,568.9285048,12188510
28/08/2018,586.5380859,588.3168302,575.8656797,576.310351,19018790
29/08/2018,575.5097656,590.984796,573.7310811,585.3372945,24230135
30/08/2018,566.727356,576.8216885,564.9486119,575.2430167,21545859
31/08/2018,552.1417847,564.7485403,549.8961059,564.7485403,33479841
03/09/2018,546.5830688,559.3677489,545.2045291,553.6313136,26686176
04/09/2018,552.2751465,557.9893197,546.5165062,549.2512637,19333815
05/09/2018,545.6270752,557.0332171,537.4004212,552.5196564,22584608
06/09/2018,560.9242554,562.836401,544.8934124,547.0278936,24487897
07/09/2018,568.5727539,569.7956293,557.8558821,562.4805809,23389269
10/09/2018,558.4562378,567.8613003,555.8992895,566.9718986,15440786
11/09/2018,550.3853149,564.0371388,548.8511693,559.85711,23787332
12/09/2018,556.9666748,559.723696,546.4498728,556.6553455,17642490
14/09/2018,557.2556152,567.2387512,554.8098642,560.0348994,17233514
17/09/2018,545.1379395,556.1883445,543.2257941,556.1883445,14773803
18/09/2018,541.2470093,551.141271,540.0019298,545.1824982,16660044
19/09/2018,538.401062,544.2931045,534.0654283,544.2931045,24642640
21/09/2018,541.4024658,550.2516576,526.2832338,542.0694724,41713856
24/09/2018,547.8728027,551.3635608,535.6217251,540.046352,22098277
25/09/2018,547.2279053,553.6313476,531.3971381,549.4068532,21250513
26/09/2018,556.477417,557.6113583,545.6938727,550.9633751,13992341
27/09/2018,557.5223999,561.6357569,550.2962851,558.0782686,23642923
28/09/2018,559.3900757,565.5045125,554.654179,560.2572142,24220992
01/10/2018,547.7171021,559.2789089,535.3993542,559.2789089,16039441
03/10/2018,535.8885498,551.230182,533.6429304,546.7388839,16135428
04/10/2018,499.0464478,529.3516493,491.8203333,528.9514453,50774608
05/10/2018,466.4066772,495.955909,461.6485471,488.9299261,47998260
08/10/2018,493.3323059,496.7118961,456.0455567,466.9180942,53983473
09/10/2018,484.7276611,499.5133937,480.7922024,498.7796566,24042005
10/10/2018,490.0861511,496.2005587,482.1707656,486.4397282,20784941
11/10/2018,483.7271423,495.7113579,463.8053083,473.1436708,28926389
12/10/2018,500.9585571,502.0480311,489.9971165,491.3533932,19814528
15/10/2018,506.8284912,510.0079796,497.2233255,502.4483312,19406012
16/10/2018,517.5231323,519.1239487,506.9396014,509.6077474,16358598
17/10/2018,511.9644775,524.4378293,506.9395157,524.2822241,27967162
19/10/2018,489.7303467,494.0438058,475.92292,489.1522741,55606079
22/10/2018,472.5433044,495.7335595,470.1864878,493.5990784,28798142
23/10/2018,469.0081177,473.4549486,464.0943523,468.1409791,23128845
24/10/2018,465.0281372,478.4575922,458.6469279,477.9906578,29869514
25/10/2018,458.3800964,462.7602558,451.9766536,460.6924755,30833933
26/10/2018,464.650177,470.0308766,454.4669393,459.3139742,20085933
29/10/2018,483.7271423,486.4174625,465.1393516,465.1393516,16781215
30/10/2018,470.0308838,482.7043694,467.8519058,482.7043694,19263668
31/10/2018,471.9207458,473.9662927,465.5840033,470.920206,35999348
01/11/2018,469.6973267,474.8778944,466.9180724,474.8778944,20552752
02/11/2018,477.9906921,480.7032755,472.7656572,474.4777006,36739798
05/11/2018,484.8388672,485.9061078,473.5883587,477.3459493,16585905
06/11/2018,490.9754639,494.4884553,485.416896,486.4841365,18886485
07/11/2018,493.9103394,495.8224848,492.131625,495.8224848,2808599
09/11/2018,486.2395325,495.2888575,482.4819722,491.9315013,23712291
12/11/2018,480.2585449,488.6186003,477.8350277,488.1294621,12690610
13/11/2018,488.9077148,490.4863273,475.8339953,477.590506,14899604
14/11/2018,488.2406921,494.7775372,482.704387,491.3979469,17034346
15/11/2018,487.7515259,490.4863131,483.1490306,487.795993,14943663
16/11/2018,501.3365784,502.4705195,487.8626562,488.2406267,24131016
19/11/2018,511.3864441,512.1423851,502.9374545,503.7823297,15987574
20/11/2018,505.7834473,514.0101019,502.4927617,509.1630671,12511640
21/11/2018,494.8886719,509.3853981,492.287286,505.8279098,16422494
22/11/2018,490.4195862,500.4249845,489.1967108,495.6001538,12670591
26/11/2018,493.487915,496.9342058,487.9960775,493.1544117,13969873
27/11/2018,501.6923828,502.492791,491.5758156,492.6652898,14896607
28/11/2018,512.5648804,514.8327628,500.847468,503.5822255,17507771
29/11/2018,519.6131592,524.6825298,515.8333351,516.2780063,27640198
30/11/2018,519.1906128,527.3950033,516.8560002,521.3028304,23443212
03/12/2018,514.2546997,522.4590911,510.7194153,522.4590911,12182825
04/12/2018,512.4091797,514.9438647,507.9178823,514.9438647,11358720
05/12/2018,513.6765747,515.2997137,506.6283283,508.6072043,12729759
06/12/2018,499.6690369,510.9417182,497.2677235,510.9417182,12831451
07/12/2018,504.1825256,505.5832695,492.8653181,502.2481764,15779984
10/12/2018,484.8165894,495.5112281,481.6371013,493.5990827,20521072
11/12/2018,488.0627747,490.0860879,469.1414817,474.0329834,29518062
12/12/2018,493.8213806,495.1554534,483.7048448,488.707514,27572962
13/12/2018,492.2872925,501.6034213,486.9510897,501.6034213,20337275
14/12/2018,494.5773926,495.7780345,485.5058332,490.5307661,15795834
17/12/2018,502.4482727,503.8268127,494.2661152,496.2449613,11077711
18/12/2018,505.3388062,506.4949513,498.2682962,499.513435,12841994
19/12/2018,505.5166321,510.1857983,503.9157564,507.606646,16118419
20/12/2018,501.8035583,503.6045064,496.3339244,498.4906095,12609700
21/12/2018,489.2411804,503.0486064,487.3735021,500.2693224,18115814
24/12/2018,484.3274231,490.5752313,483.1712483,489.5524579,9065704
26/12/2018,488.4185486,489.1522858,473.8773843,482.8377764,15771193
27/12/2018,498.1348877,501.1587707,490.9310359,492.3540134,27294221
28/12/2018,500.5139465,504.8273759,498.5795378,500.4916833,16768547
31/12/2018,498.6017456,504.2047802,496.3560969,502.9151745,15799099
01/01/2019,498.4906006,501.2921479,493.6435658,500.3805422,9746670
02/01/2019,491.9982605,501.1587545,489.5969469,495.6001863,15628818
03/01/2019,485.9283142,495.644647,484.7499058,492.4873925,16288287
04/01/2019,488.5519104,491.1310923,480.7477235,487.9960714,18516544
07/01/2019,491.2644653,497.3566382,489.5968891,492.2650051,12060290
08/01/2019,491.2200317,493.5768484,487.3735073,491.4201338,12304389
09/01/2019,493.9325867,496.7118706,488.5741505,494.4884553,12614237
10/01/2019,492.4873657,494.0437742,490.4862861,492.5985335,8925160
11/01/2019,488.2851257,495.2889048,484.0828642,492.5318544,14139060
14/01/2019,487.729248,489.374561,483.1045196,486.9288103,8994060
15/01/2019,502.3371277,503.3821346,491.3756568,491.3756568,22011407
16/01/2019,505.1164551,509.1630818,502.6484408,504.7161916,13961606
17/01/2019,504.4715881,510.4525636,502.4927124,508.9184184,16379077
18/01/2019,526.6612549,529.1292688,504.8273082,510.8527506,56181172
21/01/2019,550.3853149,551.385855,528.5735654,530.9526457,48206814
22/01/2019,549.2512817,554.4985801,542.3364367,548.228538,36207430
23/01/2019,545.3158569,553.275709,543.4037114,548.4286148,19313542
24/01/2019,554.7208862,557.2778346,542.5588029,544.7377511,28775487
25/01/2019,554.0761108,562.3916998,549.3624774,556.0549867,18703992
28/01/2019,546.7611084,558.5007854,543.58162,556.0772381,18744303
29/01/2019,538.3565063,547.6948979,534.2209457,547.4058319,20405845
30/01/2019,531.7084961,544.7377779,529.6629492,540.2909471,17164298
31/01/2019,545.6938477,546.8277889,534.0653692,534.5100404,22279301
01/02/2019,555.8325806,558.0782591,545.6493728,548.7399266,20187323
04/02/2019,574.0423584,576.7327078,552.3195499,554.5207017,25528059
05/02/2019,574.3313599,580.0455917,568.5727202,574.5314916,20479210
06/02/2019,582.6469727,585.9376579,575.5320561,576.4213984,20586783
07/02/2019,573.8200684,587.5162967,571.9079229,582.6469989,20150710
08/02/2019,568.1726685,578.3114699,565.7491211,571.3298937,14230054
11/02/2019,557.3000488,567.4166449,556.299509,567.3721778,16457901
12/02/2019,558.7007446,565.7934573,556.5217966,556.5217966,13998153
14/02/2019,544.381958,551.8526714,541.6249373,551.8526714,14496604
15/02/2019,553.3867798,555.8103266,539.8461573,546.8499357,20994460
18/02/2019,542.5588379,556.9666007,540.2909554,555.8548633,21106139
19/02/2019,540.7800293,551.2745654,538.6010813,541.6249045,13658461
20/02/2019,548.8956299,551.4081116,542.069718,544.2264628,13776558
21/02/2019,554.4762573,559.323351,546.6720707,549.629223,23142949
22/02/2019,548.0061646,553.7648047,545.1824135,553.4535349,19152470
25/02/2019,547.9838257,552.7419847,542.8032588,549.6291682,17176522
26/02/2019,542.6254272,549.0956002,536.288715,537.845064,22160532
27/02/2019,544.0706787,553.5869387,537.6227686,546.0940216,24308835
28/02/2019,547.4280396,551.3412647,545.4269599,548.6287111,24688859
01/03/2019,545.2047119,552.4530908,543.5149612,550.0740105,17329606
05/03/2019,550.3629761,551.3190488,541.8917231,544.0262041,15577500
06/03/2019,562.4361572,566.1270469,549.2290665,551.3190805,26332276
07/03/2019,564.8596802,569.106379,559.4789808,562.0803963,17738092
08/03/2019,563.4589844,566.7274069,561.1911018,562.9920499,13211934
11/03/2019,579.9122925,583.4252544,563.8591867,564.7707924,21258869
12/03/2019,592.0299072,593.2083156,584.425792,585.6042004,24561597
13/03/2019,599.1226196,604.7700627,590.5846949,594.5423874,24577591
14/03/2019,596.5656738,605.6594673,594.1421267,600.2120965,22753310
15/03/2019,587.7164307,604.2364101,583.0694685,598.0997698,34764353
18/03/2019,600.345459,603.8584801,590.9848634,591.8742058,22104063
19/03/2019,612.1296387,613.663784,597.2549414,604.770063,21448030
20/03/2019,611.6403809,617.2211524,606.5487476,612.6853878,21639437
22/03/2019,596.6546021,614.0639845,594.4089828,610.3286276,25078643
25/03/2019,588.9615479,594.4756489,585.515257,591.6963648,17394088
26/03/2019,607.9940186,609.9283678,591.4295129,591.5629143,20734876
27/03/2019,599.9896851,612.7521034,597.7662699,612.7521034,22079870
28/03/2019,604.7700195,609.1279752,597.1214972,600.4343865,22930248
01/04/2019,618.9332275,625.5812099,605.9040061,609.2168954,22088854
02/04/2019,617.9771729,623.9359448,613.7082108,621.6680624,17526740
03/04/2019,611.5292969,623.8915126,610.1062896,619.3334843,17169813
04/04/2019,601.6795654,615.3091239,599.1003537,613.2191098,18320845
05/04/2019,602.0574951,606.5043259,597.2104603,605.1925161,14717266
08/04/2019,591.0959473,603.6582929,588.6279927,602.9912862,19081843
09/04/2019,593.4083862,596.1876107,587.4273513,590.9403722,20774977
10/04/2019,592.052063,599.433842,589.8731149,594.9647482,16651949
11/04/2019,598.9002075,601.657228,590.9848235,592.7413043,12558520
12/04/2019,597.2548218,603.3914614,594.386604,600.3231119,12948769
15/04/2019,595.9430542,599.8562791,593.6529087,598.099739,9285737
16/04/2019,597.5438843,604.7699384,595.8762785,598.0996935,17360317
18/04/2019,616.3096313,617.9993818,606.9935029,611.4403335,39286534
22/04/2019,598.2554321,607.8828302,596.4544248,604.7700132,23607922
23/04/2019,606.4819946,610.5508243,598.5444076,599.4337498,19807450
24/04/2019,617.8883057,620.2451225,607.5493731,609.3503806,16101112
25/04/2019,610.2842407,628.0716257,605.9263436,617.7104883,30469914
26/04/2019,619.3556519,620.7564551,609.5281813,611.4403267,15069884
30/04/2019,619.3556519,620.9565275,607.7939043,620.9565275,22348580
02/05/2019,624.8031616,628.7385911,614.5976302,618.9999942,18992003
03/05/2019,626.4928589,630.3394132,623.7358381,626.0926548,14240262
06/05/2019,615.8426514,623.8025025,612.8187688,621.6680216,15832114
07/05/2019,597.4328613,620.3340837,595.9653868,620.2451494,19417647
08/05/2019,577.8444214,595.8763418,574.6204664,595.8763418,31958919
09/05/2019,558.7230835,573.1085831,556.6330694,573.1085831,42670173
10/05/2019,556.3662109,568.1725569,553.6313942,562.525055,24557430
13/05/2019,547.8728027,560.6574264,545.8494597,554.9210491,17603659
14/05/2019,560.50177,564.4594621,547.6281539,549.8515691,28438234
15/05/2019,558.9230957,568.3059541,556.121608,566.0825389,24419559
